code,virtual_medical_product_code,trade_family_code
36533511000001105,35932211000001109,13283001000001107
36533711000001100,35931911000001106,13283001000001107
36538811000001103,36595811000001101,13284301000001107
36544911000001100,36561911000001107,13283101000001108
36545211000001105,36561811000001102,13283101000001108
36545511000001108,36561711000001105,13283101000001108
36546611000001102,400419002,13283201000001101
365611000001101,330729005,9392801000001104
3656411000001103,3664011000001107,9218201000001106
3657111000001106,329232007,9346301000001100
36572911000001108,34318011000001105,13283301000001105
3657811000001104,3664211000001102,9335101000001108
36579711000001100,36608711000001105,13284601000001101
36584011000001109,400687000,13284401000001104
3658511000001103,333104005,9899701000001104
3658611000001104,3664111000001108,9335101000001108
36587111000001100,33709211000001105,13286301000001100
36589411000001101,36026711000001107,13284701000001106
36589711000001107,36594911000001107,13284501000001100
36590011000001101,35903811000001108,13115201000001102
36590811000001107,36595011000001107,13284501000001100
36591711000001107,36595111000001108,13284501000001100
36592911000001103,7967311000001107,13286401000001108
36593111000001107,7966911000001105,13286401000001108
36593411000001102,7967011000001109,13286401000001108
36593611000001104,329389008,13286501000001107
36594211000001103,39020711000001100,13047801000001108
3659911000001102,327104000,9237401000001101
36602211000001100,15364711000001109,13284801000001102
3660311000001102,319417002,9352901000001101
36603211000001106,35909611000001106,13284901000001108
36603411000001105,10621011000001101,13284901000001108
36603611000001108,35908111000001105,13284901000001108
36603811000001107,10621111000001100,13284901000001108
36604711000001102,38897411000001103,13285001000001108
36606311000001107,23560511000001101,13285101000001109
36606511000001101,38750311000001104,13285101000001109
36606711000001106,38750411000001106,13285101000001109
36609611000001105,36026711000001107,13285201000001102
36612711000001105,35932011000001104,13283001000001107
3661311000001107,38896211000001104,9259901000001103
36614911000001103,36630411000001106,13286601000001106
3661611000001102,327106003,9237401000001101
3661711000001106,323210005,9480801000001107
36617311000001108,34734911000001108,13079701000001109
36618311000001109,36630611000001109,13286701000001101
36620611000001107,36630511000001105,13286701000001101
36627211000001109,36752811000001102,12646301000001100
3663011000001105,323209000,9480801000001107
3663411000001101,323208008,9480801000001107
36656911000001104,15439111000001107,9905301000001109
36659111000001105,32498811000001100,12752201000001101
36659611000001102,32498811000001100,12752201000001101
36659911000001108,32498811000001100,12752201000001101
3666411000001106,318656009,9468301000001102
36664311000001100,37082811000001108,13288201000001105
3666711000001100,318657000,9468301000001102
36667411000001102,24541111000001105,13288301000001101
36667611000001104,24541511000001101,13288301000001101
36667811000001100,10579511000001100,13288401000001109
36668311000001105,35926011000001103,13289001000001105
36668711000001109,36668511000001104,13289001000001105
36669111000001101,35924811000001102,13288601000001107
3667011000001104,318655008,9468301000001102
3667511000001107,3678211000001103,9289801000001101
3668311000001100,324277007,9253301000001102
36683411000001106,36752711000001105,11979501000001100
36683811000001108,36752711000001105,11979501000001100
36684211000001105,36752711000001105,11979501000001100
3669011000001108,327377001,9487001000001104
3669711000001105,39685211000001103,9380501000001102
3670111000001107,319855002,9261901000001105
3670711000001108,324316009,9902001000001100
3671311000001104,39685911000001107,9380501000001102
3671911000001103,332248004,9265201000001102
3672411000001101,39685311000001106,9380501000001102
36724111000001102,36752911000001107,13286901000001104
3672511000001102,323047004,9372701000001101
36726711000001105,36752411000001104,13287001000001100
36727911000001105,36751711000001103,13287001000001100
36728611000001100,36751911000001101,13287001000001100
3672911000001109,332246000,9265201000001102
36730411000001104,36752211000001103,13287001000001100
36732011000001107,36752311000001106,13287001000001100
3673311000001103,322820004,9242901000001107
36733711000001101,36752511000001100,13287001000001100
3673411000001105,332245001,9265201000001102
36734811000001107,36751611000001107,13287001000001100
36735011000001102,7386811000001106,13287101000001104
36736411000001102,329838002,13287201000001106
36737011000001109,36564511000001103,13287201000001106
36737211000001104,329839005,13287201000001106
36737511000001101,14654811000001105,13286201000001109
3674011000001104,329612000,9266201000001109
3674211000001109,329887000,9242101000001109
36745011000001101,36753011000001104,13287301000001102
3674611000001106,329613005,9266201000001109
36746211000001100,36786711000001103,13287901000001101
36753411000001108,38754011000001109,13287401000001105
3675411000001109,331976000,9524201000001102
36756311000001105,327399009,13288001000001104
36756611000001100,36775711000001103,10364501000001108
3676011000001109,329888005,9242101000001109
36762111000001100,36060511000001105,9213501000001104
36762311000001103,36060711000001100,9213501000001104
36762511000001109,4515611000001109,9222901000001105
36762711000001104,325972000,9225901000001101
36762911000001102,31534011000001103,12643501000001103
36763111000001106,31534111000001102,12643501000001103
36763311000001108,31533711000001103,12643501000001103
36763511000001102,11494111000001102,9228901000001108
36763811000001104,327104000,9237401000001101
36764011000001107,36564011000001106,9241601000001107
36764311000001105,36563911000001108,9241601000001107
36764511000001104,38895211000001105,9241601000001107
36765111000001107,703907006,11074901000001104
36765311000001109,703908001,11074901000001104
3676711000001106,3676911000001108,9653901000001104
36770111000001107,326130007,13287701000001103
367711000001104,322145003,9349901000001109
36771311000001104,17042811000001100,9290001000001103
36771911000001103,4245511000001109,13287801000001107
36776811000001103,36915111000001101,11468901000001106
36778611000001101,36786811000001106,13280501000001105
36779111000001102,35193811000001107,13282501000001106
36779311000001100,34032511000001109,12911901000001103
36779811000001109,36811511000001100,13288501000001108
36780111000001102,36811411000001104,13288501000001108
36780311000001100,36811411000001104,13288501000001108
36780711000001101,36811411000001104,13288501000001108
36784211000001100,36563911000001108,13059901000001108
36784411000001101,38895211000001105,13059901000001108
3678511000001100,332351009,9279901000001100
3678811000001102,332350005,9279901000001100
3679111000001102,330414007,9465501000001100
3679611000001105,39692411000001106,9903001000001105
3679711000001101,331941002,9357801000001105
36798911000001101,38894211000001109,9275901000001102
36799111000001106,38894111000001103,9275901000001102
36799311000001108,20293811000001102,11371901000001101
36799511000001102,12315211000001104,9486301000001104
36799711000001107,12315111000001105,9486301000001104
36800011000001102,36799911000001109,10971501000001109
36800811000001108,36811611000001101,13288901000001100
368011000001100,39110311000001101,9227701000001105
36801111000001107,36811911000001107,13288901000001100
36801311000001109,36061211000001101,9486401000001107
36801711000001108,327377001,9487001000001104
36801911000001105,16593111000001109,10372901000001102
36802111000001102,703729002,11468901000001106
36802311000001100,703730007,11468901000001106
36802511000001106,703732004,11468901000001106
36802711000001101,703733009,11468901000001106
36802911000001104,703734003,11468901000001106
3680311000001100,321484001,9454101000001103
36803111000001108,703735002,11468901000001106
36803311000001105,11139511000001103,9507101000001109
36803511000001104,322809004,9518801000001100
36803711000001109,322809004,9518801000001100
36803911000001106,703794000,11974701000001105
36804511000001101,25290511000001101,12095501000001100
36804811000001103,25290611000001102,12095501000001100
36805711000001105,8285511000001102,9452601000001103
36806011000001104,375396003,9452601000001103
36806211000001109,323054005,9452601000001103
36806411000001108,323053004,9452601000001103
36806811000001105,30033011000001108,12607201000001100
36807111000001100,39724011000001106,9520101000001104
36807911000001102,38896011000001109,9241601000001107
36808411000001109,36565711000001107,9241601000001107
36808711000001103,38895011000001100,9241601000001107
36808911000001101,38895111000001104,9241601000001107
3680911000001104,321485000,9454101000001103
36809111000001106,36564011000001106,9241601000001107
36809311000001108,327096008,9313801000001109
36809511000001102,415556002,9384101000001102
36809711000001107,415557006,9384101000001102
36812711000001103,39020711000001100,13289201000001104
36813011000001109,26655411000001104,12219101000001101
3681311000001105,321362000,9347101000001104
36813411000001100,415166002,9513701000001102
36813711000001106,415167006,9513701000001102
36814111000001107,415161007,9513701000001102
36814511000001103,415162000,9513701000001102
36814711000001108,415165003,9513701000001102
36815111000001106,325410005,9479701000001103
36815511000001102,25964511000001108,12639301000001107
36815911000001109,18045511000001102,9480801000001107
3681611000001100,3682811000001105,9217401000001106
36816611000001108,35935811000001103,9529001000001109
36817111000001102,35935911000001108,9529001000001109
36817411000001107,35936011000001100,9529001000001109
36817711000001101,10142111000001106,9529001000001109
36818211000001107,16132311000001103,9482501000001105
36818511000001105,29889111000001100,12468901000001107
36818811000001108,317408008,9301301000001102
36819311000001105,22154811000001103,11709301000001108
36820111000001109,21496411000001103,11472801000001106
36820511000001100,13532911000001104,9570901000001100
36821111000001103,19469811000001101,9570901000001100
36821711000001102,327096008,9313801000001109
3682211000001109,323385006,9316501000001102
36822911000001106,19306111000001105,10980101000001100
36823411000001107,3462711000001102,9324501000001102
36823611000001105,9305911000001102,9324601000001103
36830911000001105,327409001,13127501000001103
36831411000001106,36831111000001101,13289301000001108
3683611000001101,324578003,9470801000001102
36836411000001100,36566411000001105,13289401000001100
36839111000001102,36866211000001105,13289501000001101
3684011000001105,321842001,9513501000001108
3684311000001108,323361003,9329201000001101
36845311000001101,23560511000001101,13289601000001102
36845711000001102,38750311000001104,13289601000001102
3684611000001103,39692011000001102,9535301000001107
36846211000001103,38750411000001106,13289601000001102
3684811000001104,347257004,9344701000001106
3685511000001101,329642002,9535301000001107
3685611000001102,39702711000001106,9338001000001103
3685711000001106,330543002,9275201000001107
368611000001107,407803003,9371601000001104
3686111000001104,321412006,9492901000001101
3686511000001108,318480001,9247401000001100
36865511000001101,36865311000001107,12856701000001106
3686611000001107,330418005,9559101000001106
36866911000001101,36026611000001103,13289701000001107
36868411000001105,406786007,13289901000001109
36868711000001104,406787003,13289901000001109
36869111000001107,406788008,13289901000001109
36869311000001109,406790009,13289901000001109
368711000001103,318668000,9236201000001102
36871311000001102,8013111000001100,13290001000001100
36871511000001108,417231005,13290001000001100
36871711000001103,8013211000001106,13290001000001100
36871911000001101,416946001,13290001000001100
36872011000001108,18291211000001101,9324701000001108
36872311000001106,18291211000001101,10710601000001104
36872711000001105,13639911000001100,9635401000001106
36873311000001101,323361003,9329201000001101
36873511000001107,321597002,9329701000001109
36873711000001102,4176911000001105,9329801000001100
36873911000001100,4177011000001109,9329801000001100
3687411000001106,318481002,9247401000001100
36877711000001107,36903911000001101,13290101000001104
36878811000001100,36903711000001103,13290201000001106
3687911000001103,332058007,9250301000001109
3688011000001101,321491003,9291901000001107
3688311000001103,321393004,9221201000001108
3688711000001104,330084008,9210801000001109
36887411000001109,36887211000001105,13290301000001102
36889311000001107,38896811000001103,12095601000001101
36889511000001101,4378111000001103,12095601000001101
36889711000001106,423962004,9452101000001107
36889911000001108,424513004,9452101000001107
36890111000001104,327337009,9401401000001101
368911000001101,133141000001106,9580101000001109
3689111000001107,39696711000001101,9219501000001102
36893111000001106,39689811000001104,11475501000001101
36893611000001103,19525211000001103,11075201000001105
3689411000001102,330545009,9384201000001109
36895211000001101,39113211000001104,9339801000001102
36895511000001103,426954000,9895201000001109
36895911000001105,5322511000001102,9349401000001100
36896311000001104,15457511000001109,9349401000001100
36896811000001108,5322311000001108,9349401000001100
3689711000001108,319280009,9310701000001105
36897111000001103,15457411000001105,9349401000001100
36897411000001108,5322411000001101,9349401000001100
36897711000001102,703809005,11974801000001101
36898011000001103,703648007,11973101000001107
36898511000001106,24054811000001101,12086301000001102
36898911000001104,24055011000001106,12086301000001102
36901711000001104,323024000,9369101000001104
36901911000001102,323025004,9369101000001104
36902111000001105,38752611000001105,9372701000001101
36902311000001107,323047004,9372701000001101
36902511000001101,116281000001109,9383701000001103
36902711000001106,415556002,9384101000001102
36904411000001107,15859111000001102,10363201000001107
36905711000001102,441464008,9896001000001108
36905911000001100,441947000,9896001000001108
36906111000001109,441836008,9896001000001108
36906311000001106,23637511000001104,11978901000001104
36908011000001107,408597001,9387001000001107
36908211000001102,39732811000001108,9392601000001103
36908411000001103,19842211000001107,9897301000001109
36908611000001100,19448611000001101,11071601000001109
36908811000001101,16197411000001103,10368901000001108
36909011000001102,419681000,9397801000001101
3690911000001103,39695311000001105,9215801000001102
36909211000001107,33422311000001107,12809301000001107
36909411000001106,4072111000001100,9401301000001109
36909611000001109,4072211000001106,9401301000001109
36910511000001100,36914911000001102,13290401000001105
36910711000001105,317801009,13290501000001109
36910911000001107,22155311000001106,13290501000001109
369111000001106,330239000,9450801000001100
36911311000001101,36931811000001104,13291501000001101
36911611000001106,10447211000001101,13290601000001108
3691211000001101,36149211000001102,9360901000001108
36912111000001108,329266003,13290701000001103
36912311000001105,329265004,13290701000001103
36913711000001101,36915011000001102,13290801000001107
36914311000001103,36915211000001107,13290901000001101
3691511000001103,36070111000001109,9264401000001104
36917511000001101,325374007,13291701000001107
36917711000001106,325373001,13291701000001107
3691811000001100,371616001,9524701000001105
36918211000001100,327337009,9401401000001101
36918411000001101,327338004,9401501000001102
36918611000001103,410930002,9402301000001104
36918811000001104,116081000001104,11479201000001101
36919011000001100,321614001,9403701000001109
36919211000001105,374054003,9403701000001109
36919411000001109,321622008,9894901000001103
36919611000001107,321623003,9894901000001103
36919811000001106,386213008,9894901000001103
36920111000001103,36931911000001109,12646301000001100
36920411000001108,36932011000001102,12646301000001100
369211000001100,321881001,9505001000001100
3692111000001102,36070311000001106,9332201000001107
36923311000001107,36932411000001106,13288101000001103
36923611000001102,36932111000001101,13288101000001103
36923911000001108,36932311000001104,13288101000001103
3692511000001106,3701111000001101,9284901000001106
36926911000001102,36931411000001101,11468301000001105
36927211000001108,36931211000001100,11468101000001108
36927511000001106,36931311000001108,11468201000001101
3692911000001104,330536008,9196901000001103
3693111000001108,332875000,9564401000001108
36931511000001102,419015002,13291801000001103
3693411000001103,3701511000001105,9364001000001101
3693511000001104,332875000,9564401000001108
36935511000001104,20595511000001105,13087901000001107
36937511000001108,15097611000001109,10545601000001100
36941011000001106,15097511000001105,10545601000001100
3694111000001105,326731000,9276401000001101
36941211000001101,19475911000001100,10545601000001100
36944111000001105,33734311000001109,12881601000001101
36944411000001100,33734111000001107,12881601000001101
36944811000001103,33734211000001101,12881601000001101
36945011000001108,703685004,11716101000001104
36945611000001101,37131811000001102,13286001000001103
3694811000001103,39697311000001102,9223601000001109
36950911000001101,19807611000001103,11079701000001100
369511000001102,36060211000001107,9455001000001100
36963511000001107,37021711000001102,321000001100
3697711000001104,330900004,9271301000001100
3698011000001100,3701211000001107,9194101000001109
3698311000001102,319984007,9287101000001102
369911000001109,37082411000001106,9234001000001102
3699611000001103,3701411000001106,9257301000001105
3699711000001107,318040003,9369501000001109
3700311000001109,318041004,9369501000001109
3700811000001100,318042006,9369501000001109
370111000001109,323157000,9273901000001103
37018311000001104,37021811000001105,341000001105
3702411000001101,35914911000001104,9402401000001107
3703511000001109,39718211000001100,9318601000001102
37037811000001101,329371007,13094301000001102
3703811000001107,39718211000001100,9312301000001105
37038311000001106,329371007,13094301000001102
37039311000001100,134812008,541000001102
37039711000001101,134810000,541000001102
37040211000001100,134809005,541000001102
37040511000001102,134808002,541000001102
37042311000001107,134807007,541000001102
37046711000001105,134806003,541000001102
3704711000001102,35916711000001105,9208201000001109
3704811000001105,36061311000001109,9497101000001102
37058711000001106,37074711000001100,9678001000001108
3706111000001105,318512002,9387901000001106
37061711000001109,37061511000001104,561000001101
37062311000001101,37062011000001104,561000001101
3706511000001101,35916611000001101,9208201000001109
3707511000001104,330611009,9340801000001108
37081911000001109,37085711000001109,521000001107
3708211000001103,330611009,9278701000001107
3708811000001102,321941009,9290301000001100
370911000001107,3393811000001108,9677701000001109
3709111000001102,332723003,9301501000001109
3709611000001105,321355009,9207001000001104
3710411000001100,331532001,11710201000001109
37110711000001108,418569002,13119001000001105
3711611000001107,322979001,9332401000001106
37118511000001100,39702911000001108,641000001103
37118811000001102,39702811000001103,641000001103
371211000001109,35899511000001102,9209801000001102
37121711000001108,37131911000001107,721000001104
37122911000001104,36022611000001104,741000001109
3713911000001100,35897511000001109,9236401000001103
371411000001108,39109311000001108,9574501000001103
37141811000001103,37171911000001109,9646001000001105
37142211000001106,22402711000001109,10978201000001101
37142611000001108,19626311000001107,10978201000001101
37143311000001108,37236211000001108,10975301000001100
37147411000001108,324698000,1141000001109
37147811000001105,324702001,1141000001109
37148211000001108,324697005,1141000001109
3714911000001103,35898411000001109,9236401000001103
37150211000001108,318354003,1161000001105
37150411000001107,318353009,1161000001105
37150611000001105,318352004,1161000001105
37151611000001100,14779311000001107,9562801000001103
37152011000001104,14779311000001107,9562801000001103
37152111000001103,20644711000001102,1241000001101
37152411000001108,14779311000001107,9562801000001103
37152611000001106,14779311000001107,9562801000001103
3715711000001101,320470000,9466701000001102
3717211000001100,3731811000001100,9581401000001108
3717611000001103,15374911000001100,9374201000001104
3718011000001106,347129003,9344701000001106
3718311000001109,331617003,9205001000001107
3719911000001102,332947001,9498101000001101
372011000001107,39708211000001102,9306001000001108
37214311000001103,37214111000001100,5121000001101
37215311000001104,37223411000001100,1341000001106
37215411000001106,24495811000001101,12756401000001101
37215811000001108,16197311000001105,12756401000001101
37216911000001105,37223111000001105,9292301000001101
37217211000001104,37223011000001109,9292301000001101
3722011000001101,324049005,9497201000001109
37221911000001107,37223211000001104,9349301000001108
37222311000001102,37223311000001107,1361000001107
37225211000001100,37280311000001109,10241000001107
37225511000001102,37280511000001103,10241000001107
37227811000001109,37248011000001100,2561000001109
37228111000001101,37247811000001107,2561000001109
37228411000001106,37247911000001102,2561000001109
37234911000001107,37236311000001100,1521000001108
3723611000001103,36566011000001101,9487801000001106
37240811000001108,20594511000001109,11375301000001100
37248611000001107,37249111000001106,9381901000001102
372511000001104,318820009,9233501000001108
37251311000001107,37454511000001103,11478501000001105
37251511000001101,37454511000001103,11478501000001105
37251711000001106,37454511000001103,11478501000001105
37262611000001101,34632811000001101,10251000001105
37263811000001105,326814002,10251000001105
3727711000001102,324896003,9218101000001104
37284311000001101,332396002,9194701000001105
37284911000001100,39022811000001109,9197201000001105
37285711000001103,39022611000001105,9197201000001105
37286611000001102,329371007,9197601000001107
37287311000001105,37293111000001101,10261000001108
3729411000001104,3731911000001105,9351601000001101
3729611000001101,3731911000001105,9351601000001101
37311000001107,3400311000001104,9674801000001105
373311000001100,35903211000001107,9363201000001109
37331211000001106,3551011000001106,9751401000001100
3733611000001100,331255004,9576601000001109
37336511000001100,16651511000001104,13128201000001102
37337011000001106,37405911000001104,10271000001103
37337211000001101,37405911000001104,10271000001103
37337511000001103,37406011000001107,10271000001103
37337711000001108,37406011000001107,10271000001103
37338311000001105,37454611000001104,10431000001104
37339311000001104,13401111000001106,9197601000001107
37339511000001105,329159006,9197501000001108
37339711000001100,329371007,9197601000001107
37340011000001109,441623005,10542601000001105
37340211000001104,17042711000001108,10542601000001105
37340411000001100,39023111000001108,9198801000001105
37340611000001102,39023211000001102,9198801000001105
37340811000001103,39023311000001105,9198801000001105
37341011000001100,39023211000001102,9198901000001104
37341211000001105,39023311000001105,9198901000001104
37341411000001109,39023411000001103,9198901000001104
37341611000001107,39023511000001104,9198901000001104
37341911000001101,39023611000001100,9198901000001104
37342511000001100,15614511000001109,9199001000001109
37342711000001105,39731611000001103,9202801000001108
37343011000001104,39023111000001108,9209601000001101
37343311000001101,317417008,9214601000001102
37343811000001105,13277611000001101,9214601000001102
37344011000001102,38894511000001107,9216701000001102
37344311000001104,327103006,9313801000001109
37344411000001106,39717211000001104,9569601000001105
37344911000001103,39717511000001101,9569601000001105
37345311000001100,37083611000001104,9569701000001100
37345411000001107,14042811000001105,9895201000001109
37345711000001101,327082002,9494001000001107
37346011000001107,327085000,9494001000001107
37346411000001103,327083007,9494001000001107
3734711000001106,39690611000001108,9332101000001100
37347311000001108,327096008,9313801000001109
37347611000001103,37454211000001101,10331000001109
37347911000001109,134510006,9341801000001104
37348111000001107,35914111000001102,9403101000001108
37348411000001102,39701211000001106,9528401000001108
37348711000001108,323184004,9322101000001103
37349411000001105,39110611000001106,9222701000001108
37349611000001108,327368008,9236101000001109
37349711000001104,331820009,9223801000001108
37350011000001106,407784004,9248401000001101
37350111000001107,331821008,9223801000001108
37350411000001102,318959004,9248501000001102
37350511000001103,35916311000001106,9227101000001109
37351011000001102,704465002,10714001000001104
37351111000001101,35919911000001103,9369101000001104
37351411000001106,35920011000001101,9369101000001104
37351611000001109,327366007,9236101000001109
37351811000001108,30738811000001109,12613401000001107
37352011000001105,30738611000001105,12613401000001107
37352111000001106,4072211000001106,9401301000001109
37352411000001101,323029005,9369101000001104
37352511000001102,32655311000001109,11075801000001106
37352811000001104,323023006,9369101000001104
37352911000001109,32655411000001102,11075801000001106
37353211000001106,323024000,9369101000001104
37353411000001105,320885001,9341801000001104
37353611000001108,32655111000001107,11075801000001106
37353811000001107,9752311000001101,9269901000001109
37354111000001103,36120011000001101,9269901000001109
37354411000001108,9567311000001107,9228001000001109
37354511000001107,36120211000001106,9269901000001109
37355011000001100,36120311000001103,9269901000001109
37355411000001109,11494111000001102,9228901000001108
37355511000001108,36119911000001103,9269901000001109
37355911000001101,395497004,9248501000001102
37356211000001104,320884002,9341801000001104
37356511000001101,331533006,9231301000001102
37356711000001106,11475311000001105,9741001000001107
37356911000001108,13718611000001103,9741001000001107
37357211000001102,325728006,9315101000001100
37357411000001103,15499211000001106,10107701000001102
37357511000001104,429830008,9340001000001101
37357811000001101,15499211000001106,10107701000001102
37358011000001108,409108001,9249001000001100
37358211000001103,407908008,9212901000001104
37358511000001100,407907003,9212901000001104
37358811000001102,318590006,9234801000001109
37359011000001103,376119006,9239801000001108
37359311000001100,36563911000001108,9241601000001107
37359511000001106,38895211000001105,9241601000001107
37359711000001101,14610211000001108,9244901000001102
373611000001105,3395011000001101,9673601000001108
37361211000001101,36065211000001103,9534701000001107
37361511000001103,322827001,9516701000001105
37361711000001108,375252000,9306801000001101
37361911000001105,318956006,9248401000001101
37362111000001102,322830008,9526001000001102
37362411000001107,39108211000001105,9277901000001108
37362611000001105,39108311000001102,9277901000001108
37362811000001109,39108411000001109,9277901000001108
37363011000001107,36123411000001102,9279101000001103
3736311000001101,353857000,9517701000001108
37363311000001105,36124011000001108,9279101000001103
37363611000001100,36124311000001106,9279101000001103
37364111000001105,322829003,9526001000001102
37364411000001100,39710511000001100,9245201000001108
37364711000001106,333370006,9539401000001101
37365211000001103,19223111000001102,9230601000001102
37365411000001104,322184008,9401101000001107
37365611000001101,3392711000001108,9677401000001102
37366011000001104,17181511000001105,10544701000001106
37366611000001106,36124211000001103,9245801000001109
37366911000001100,317408008,9301301000001102
37367511000001109,36124811000001102,9245801000001109
37367911000001102,15148111000001100,9248401000001101
3736811000001105,332385005,9297601000001105
37368311000001102,8062111000001107,9248901000001105
37368411000001109,323155008,9397601000001100
37368711000001103,12777411000001104,9629701000001104
37368911000001101,321626006,9340001000001101
37369211000001100,3404911000001108,9562301000001108
37369311000001108,324180003,9280101000001103
37369811000001104,324181004,9280101000001103
37370111000001109,321625005,9340001000001101
37370311000001106,17674711000001106,10707701000001107
37370511000001100,36145111000001106,9254801000001105
37370711000001105,134538003,9256001000001109
37370911000001107,134537008,9256001000001109
37371311000001101,37371611000001106,13128201000001102
37372811000001101,4367811000001102,10281000001101
3737311000001103,332385005,9295901000001109
37373211000001108,321624009,9340001000001101
37373411000001107,36123411000001102,9491401000001104
37373611000001105,36124011000001108,9491401000001104
37373811000001109,36124311000001106,9491401000001104
37374011000001101,36124611000001101,9491401000001104
37374211000001106,415556002,9384101000001102
37374411000001105,327384009,9213801000001101
37374611000001108,14608411000001108,9258701000001105
37374811000001107,35913711000001103,9371001000001107
37375011000001102,35913811000001106,9371001000001107
37375211000001107,35913911000001101,9371001000001107
37375411000001106,322825009,9402001000001102
37375611000001109,3655811000001109,9402101000001101
37375811000001108,39111711000001105,9197201000001105
37376011000001106,428011001,10364801000001106
37376411000001102,407915000,9240101000001105
37376811000001100,35940111000001103,9396401000001100
37377111000001105,35920211000001106,9396401000001100
37377811000001103,319964008,9457701000001105
37378211000001100,35920511000001109,9396401000001100
37378711000001107,35920711000001104,9396401000001100
37379211000001105,35367911000001103,9477801000001103
37379811000001106,39703311000001102,9272601000001104
37380011000001100,39110311000001101,9227701000001105
37380211000001105,329677002,9227601000001100
37380411000001109,415557006,9384101000001102
37380611000001107,15915911000001102,10365101000001104
37380911000001101,13718711000001107,9741001000001107
37381811000001103,36120211000001106,9514401000001107
3738211000001105,332388007,9298501000001105
37382811000001107,16596711000001103,10381000001108
37383211000001100,323025004,9369101000001104
37383411000001101,38895211000001105,9241601000001107
37383611000001103,321913005,9491201000001103
37383811000001104,36563911000001108,9241601000001107
37384411000001103,9752311000001101,9514401000001107
37385211000001101,36120011000001101,9514401000001107
37385611000001104,36120311000001103,9514401000001107
37385811000001100,36119911000001103,9514401000001107
37386211000001107,329925006,9310801000001101
37386411000001106,317161009,9244601000001109
37386811000001108,36124511000001100,9245801000001109
37387111000001103,36124211000001103,9245801000001109
37387611000001106,36123511000001103,9245801000001109
3738811000001106,331257007,9375101000001105
37388111000001102,39108511000001108,9525801000001100
37388511000001106,39700511000001102,9299001000001107
37389111000001109,39733311000001109,9502701000001108
37389611000001101,15852911000001109,9907301000001100
37390111000001103,14985811000001101,9907301000001100
37390411000001108,14985911000001106,9907301000001100
37390911000001100,320935009,9541001000001108
373911000001104,3553411000001103,9627501000001102
37391111000001109,39109811000001104,9301301000001102
37391311000001106,15852811000001104,9907301000001100
37391711000001105,21113711000001102,11468001000001107
37392011000001100,10931011000001100,9248101000001107
37392311000001102,39694611000001101,9400201000001107
37392711000001103,10655911000001104,9258601000001100
37392911000001101,17181511000001105,10544701000001106
37393111000001105,23560011000001109,12092501000001107
37393511000001101,330185007,9562801000001103
37393711000001106,22155311000001106,9378101000001104
37393911000001108,327337009,9401401000001101
37394111000001107,3542211000001105,9658801000001104
37394311000001109,3542211000001105,9658801000001104
37394511000001103,326563008,9265301000001106
37394711000001108,318136009,9455401000001105
37394911000001105,9478911000001107,9348701000001102
37395111000001106,327338004,9401501000001102
37395311000001108,39112711000001103,9332801000001108
37395711000001107,321915003,9491201000001103
37395911000001109,3462711000001102,9324501000001102
37396311000001103,14679811000001106,9267201000001106
37396511000001109,322497001,9353401000001100
37396611000001108,332195009,9267301000001102
37397011000001103,22683611000001109,9268701000001102
37397211000001108,4378111000001103,12095601000001101
37397411000001107,38896811000001103,12095601000001101
37397611000001105,24595211000001109,12092201000001109
37397811000001109,24594311000001100,12092201000001109
37398011000001102,24594411000001107,12092201000001109
37398211000001107,325972000,9225901000001101
37398611000001109,318619000,9237201000001100
37398711000001100,39702811000001103,10102901000001102
37399011000001107,38893611000001108,11377101000001107
37399211000001102,14609711000001106,9274201000001106
37399311000001105,36037311000001109,9293401000001104
37399611000001100,38895311000001102,9542601000001107
37399811000001101,318622003,9237201000001100
37400011000001109,39023811000001101,9366101000001108
37400111000001105,703907006,11074901000001104
37400611000001102,703908001,11074901000001104
37400911000001108,35907911000001107,9319301000001101
37401111000001104,24535011000001105,12090901000001103
37401311000001102,134810000,9196301000001104
37401511000001108,408614000,9392701000001108
37401811000001106,16102211000001103,10365901000001101
3740211000001108,39686011000001104,9380501000001102
37402111000001109,3437111000001108,9248901000001105
37402411000001104,39109011000001105,9489501000001100
37402611000001101,134538003,9256001000001109
37403011000001104,39718011000001105,9459301000001100
37404211000001107,4339811000001101,9499001000001108
37404611000001109,318177008,9372501000001107
37404911000001103,15148111000001100,9248401000001101
37405311000001100,38896011000001109,9241601000001107
37405511000001106,24580611000001102,9281201000001103
37406311000001105,15364711000001109,10103201000001100
37406711000001109,39732011000001102,9496401000001106
37406911000001106,39731911000001109,9496401000001106
37407011000001105,325545004,9274401000001105
37407311000001108,35919611000001109,9373901000001107
37407711000001107,38894111000001103,9275901000001102
37408011000001106,38894211000001109,9275901000001102
37408211000001101,3398611000001102,9657001000001105
37408411000001102,3398611000001102,9657001000001105
37408511000001103,38752611000001105,9372701000001101
37408711000001108,36124811000001102,9245801000001109
37408911000001105,19723611000001104,11078701000001105
37409111000001100,408597001,9387001000001107
37409411000001105,10655911000001104,9258601000001100
37409511000001109,24540611000001107,12090601000001105
37409811000001107,24510311000001109,9491401000001104
37409911000001102,24540611000001107,12090601000001105
37410111000001108,19448911000001107,9491401000001104
37410211000001102,24540611000001107,12090601000001105
37410511000001104,36124711000001105,9491401000001104
37410711000001109,3398311000001107,9657101000001106
37410911000001106,3398311000001107,9657101000001106
